
 time                     | druckrack
 2016-09-17 17:15:00+0000 |  0.955566
 2016-09-17 17:45:00+0000 |  0.956479
 2016-09-17 18:15:00+0000 |  0.957579
 2016-09-17 18:45:00+0000 |  0.958581
 2016-09-17 19:15:00+0000 |  0.959222
 2016-09-17 19:45:00+0000 |  0.960377
 2016-09-17 20:15:00+0000 |  0.961599
 2016-09-17 20:45:00+0000 |  0.962417
 2016-09-17 21:15:00+0000 |  0.963045
 2016-09-17 21:45:00+0000 |  0.963946
 2016-09-17 22:15:00+0000 |  0.964506
 2016-09-17 22:45:00+0000 |  0.964726
 2016-09-17 23:15:00+0000 |  0.964536
 2016-09-17 23:45:00+0000 |  0.964613
 2016-09-18 00:15:00+0000 |  0.964932
 2016-09-18 00:45:00+0000 |  0.964961
 2016-09-18 01:15:00+0000 |  0.964831
 2016-09-18 01:45:00+0000 |  0.964484
 2016-09-18 02:15:00+0000 |  0.964599
 2016-09-18 02:45:00+0000 |  0.964813
 2016-09-18 03:15:00+0000 |  0.964922
 2016-09-18 03:45:00+0000 |  0.964628
 2016-09-18 04:15:00+0000 |  0.964794
 2016-09-18 04:45:00+0000 |  0.964644
 2016-09-18 05:15:00+0000 |  0.964624
 2016-09-18 05:45:00+0000 |  0.964806
 2016-09-18 06:15:00+0000 |  0.965885
 2016-09-18 06:45:00+0000 |  0.966949
 2016-09-18 07:15:00+0000 |  0.967434
 2016-09-18 07:45:00+0000 |  0.967445
 2016-09-18 08:15:00+0000 |  0.968113
 2016-09-18 08:45:00+0000 |  0.968688
 2016-09-18 09:15:00+0000 |  0.968946
 2016-09-18 09:45:00+0000 |  0.970067
 2016-09-18 10:15:00+0000 |  0.971503
 2016-09-18 10:45:00+0000 |  0.969142
 2016-09-18 11:15:00+0000 |  0.964568
 2016-09-18 11:45:00+0000 |  0.965978
 2016-09-18 12:15:00+0000 |  0.967129
 2016-09-18 12:45:00+0000 |  0.965148
 2016-09-18 13:15:00+0000 |  0.960463
 2016-09-18 13:45:00+0000 |  0.959001
 2016-09-18 14:15:00+0000 |  0.958958
 2016-09-18 14:45:00+0000 |  0.960338
 2016-09-18 15:15:00+0000 |  0.961493
 2016-09-18 15:45:00+0000 |  0.961999
 2016-09-18 16:15:00+0000 |  0.961948
 2016-09-18 16:45:00+0000 |  0.962077
 2016-09-18 17:15:00+0000 |  0.962056
 2016-09-18 17:45:00+0000 |  0.962092
 2016-09-18 18:15:00+0000 |  0.961877
 2016-09-18 18:45:00+0000 |  0.961965
 2016-09-18 19:15:00+0000 |  0.961772
 2016-09-18 19:45:00+0000 |  0.961365
 2016-09-18 20:15:00+0000 |  0.960907
 2016-09-18 20:45:00+0000 |  0.960272
 2016-09-18 21:15:00+0000 |  0.959545
 2016-09-18 21:45:00+0000 |   0.95895
 2016-09-18 22:15:00+0000 |  0.958743
 2016-09-18 22:45:00+0000 |  0.957963
 2016-09-18 23:15:00+0000 |  0.956765
 2016-09-18 23:45:00+0000 |  0.955633
 2016-09-19 00:15:00+0000 |   0.95448
 2016-09-19 00:45:00+0000 |  0.953031
 2016-09-19 01:15:00+0000 |  0.951445
 2016-09-19 01:45:00+0000 |  0.949946
 2016-09-19 02:15:00+0000 |  0.948763
 2016-09-19 02:45:00+0000 |  0.947552
 2016-09-19 03:15:00+0000 |  0.946538
 2016-09-19 03:45:00+0000 |  0.945425
 2016-09-19 04:15:00+0000 |  0.943895
 2016-09-19 04:45:00+0000 |  0.942381
 2016-09-19 05:15:00+0000 |  0.935493
 2016-09-19 05:45:00+0000 |  0.932647
 2016-09-19 06:15:00+0000 |  0.932571
 2016-09-19 06:45:00+0000 |  0.932672
 2016-09-19 07:15:00+0000 |  0.932794
 2016-09-19 07:45:00+0000 |   0.93404
 2016-09-19 08:15:00+0000 |  0.934879
 2016-09-19 08:45:00+0000 |  0.937176
 2016-09-19 09:15:00+0000 |  0.944935
 2016-09-19 09:45:00+0000 |  0.954825
 2016-09-19 10:15:00+0000 |  0.962776
 2016-09-19 10:45:00+0000 |  0.968836
 2016-09-19 11:15:00+0000 |   0.97436
 2016-09-19 11:45:00+0000 |  0.978375
 2016-09-19 12:15:00+0000 |  0.982976
 2016-09-19 12:45:00+0000 |  0.994431
 2016-09-19 13:15:00+0000 |   1.00547
 2016-09-19 13:45:00+0000 |   1.01466
 2016-09-19 14:15:00+0000 |   1.02226
 2016-09-19 14:45:00+0000 |   1.02821
 2016-09-19 15:15:00+0000 |   1.03299
 2016-09-19 15:45:00+0000 |   1.01261
 2016-09-19 16:15:00+0000 |   1.01476
 2016-09-19 16:45:00+0000 |   1.02167
 2016-09-19 17:15:00+0000 |   1.02748
 2016-09-19 17:45:00+0000 |   1.02835
 2016-09-19 18:15:00+0000 |   1.00554
 2016-09-19 18:45:00+0000 |   1.01349
 2016-09-19 19:15:00+0000 |   1.01759
 2016-09-19 19:45:00+0000 |   1.02231
 2016-09-19 20:15:00+0000 |   1.02665
 2016-09-19 20:45:00+0000 |   1.01286
 2016-09-19 21:15:00+0000 |   1.00761
 2016-09-19 21:45:00+0000 |   1.01417
 2016-09-19 22:15:00+0000 |   1.01877
 2016-09-19 22:45:00+0000 |   1.02296
 2016-09-19 23:15:00+0000 |   1.01746
 2016-09-19 23:45:00+0000 |    1.0004
 2016-09-20 00:15:00+0000 |   1.00719
 2016-09-20 00:45:00+0000 |   1.01278
 2016-09-20 01:15:00+0000 |   1.01712
 2016-09-20 01:45:00+0000 |   1.02088
 2016-09-20 02:15:00+0000 |   1.02326
 2016-09-20 02:45:00+0000 |  0.999472
 2016-09-20 03:15:00+0000 |   1.00623
 2016-09-20 03:45:00+0000 |   1.01194
 2016-09-20 04:15:00+0000 |   1.01568
 2016-09-20 04:45:00+0000 |    1.0181
 2016-09-20 05:15:00+0000 |   1.02043
 2016-09-20 05:45:00+0000 |   1.02299
 2016-09-20 06:15:00+0000 |  0.998203
 2016-09-20 06:45:00+0000 |   1.00249
 2016-09-20 07:15:00+0000 |   1.00719
 2016-09-20 07:45:00+0000 |   1.01125
 2016-09-20 08:15:00+0000 |   1.01431
 2016-09-20 08:45:00+0000 |   1.01049
 2016-09-20 09:15:00+0000 |   1.00424
 2016-09-20 09:45:00+0000 |   1.00517
 2016-09-20 10:15:00+0000 |   1.00959
 2016-09-20 10:45:00+0000 |   1.01016
 2016-09-20 11:15:00+0000 |   1.01076
 2016-09-20 11:45:00+0000 |    1.0105
 2016-09-20 12:15:00+0000 |   1.00728
 2016-09-20 12:45:00+0000 |    1.0051
 2016-09-20 13:15:00+0000 |   1.00158
 2016-09-20 13:45:00+0000 |  0.998088
 2016-09-20 14:15:00+0000 |  0.995996
 2016-09-20 14:45:00+0000 |  0.998713
 2016-09-20 15:15:00+0000 |   1.55032
 2016-09-20 15:45:00+0000 |   1.96469
 2016-09-20 16:15:00+0000 |   1.95061
 2016-09-20 16:45:00+0000 |   1.94786
 2016-09-20 17:15:00+0000 |   1.94111
 2016-09-20 17:45:00+0000 |   1.92855
 2016-09-20 18:15:00+0000 |   1.91735
 2016-09-20 18:45:00+0000 |   1.90718
 2016-09-20 19:15:00+0000 |   1.90289
 2016-09-20 19:45:00+0000 |   1.91324
 2016-09-20 20:15:00+0000 |   1.92752
 2016-09-20 20:45:00+0000 |   1.93313
 2016-09-20 21:15:00+0000 |   1.88694
 2016-09-20 21:45:00+0000 |   1.91282
 2016-09-20 22:15:00+0000 |   1.90177
 2016-09-20 22:45:00+0000 |    1.8818
 2016-09-20 23:15:00+0000 |   1.90214
 2016-09-20 23:45:00+0000 |   1.91444
 2016-09-21 00:15:00+0000 |   1.87625
 2016-09-21 00:45:00+0000 |   1.87393
 2016-09-21 01:15:00+0000 |   1.88764
 2016-09-21 01:45:00+0000 |   1.90009
 2016-09-21 02:15:00+0000 |   1.89546
 2016-09-21 02:45:00+0000 |   1.85553
 2016-09-21 03:15:00+0000 |   1.87458
 2016-09-21 03:45:00+0000 |   1.88803
 2016-09-21 04:15:00+0000 |   1.89788
 2016-09-21 04:45:00+0000 |   1.85794
 2016-09-21 05:15:00+0000 |   1.85358
 2016-09-21 05:45:00+0000 |   1.86257
 2016-09-21 06:15:00+0000 |   1.87589
 2016-09-21 06:45:00+0000 |   1.88788
 2016-09-21 07:15:00+0000 |   1.86386
 2016-09-21 07:45:00+0000 |    1.8457
 2016-09-21 08:15:00+0000 |   1.86093
 2016-09-21 08:45:00+0000 |   1.87229
 2016-09-21 09:15:00+0000 |   1.87735
 2016-09-21 09:45:00+0000 |   1.87933
 2016-09-21 10:15:00+0000 |   1.88028
 2016-09-21 10:45:00+0000 |   1.85055
 2016-09-21 11:15:00+0000 |   1.85043
 2016-09-21 11:45:00+0000 |   1.86394
 2016-09-21 12:15:00+0000 |   1.84102
 2016-09-21 12:45:00+0000 |   1.86309
 2016-09-21 13:15:00+0000 |   1.83814
 2016-09-21 13:45:00+0000 |    1.8631
 2016-09-21 14:15:00+0000 |   1.83278
 2016-09-21 14:45:00+0000 |   1.86272
 2016-09-21 15:15:00+0000 |   1.83015
 2016-09-21 15:45:00+0000 |   1.85388
 2016-09-21 16:15:00+0000 |   1.83591
 2016-09-21 16:45:00+0000 |   1.85412
 2016-09-21 17:15:00+0000 |   1.82804
 2016-09-21 17:45:00+0000 |   1.85381
 2016-09-21 18:15:00+0000 |   1.81873
 2016-09-21 18:45:00+0000 |   1.84584
 2016-09-21 19:15:00+0000 |   1.84627
 2016-09-21 19:45:00+0000 |    1.8232
 2016-09-21 20:15:00+0000 |   1.84776
 2016-09-21 20:45:00+0000 |   1.84349
 2016-09-21 21:15:00+0000 |   1.81992
 2016-09-21 21:45:00+0000 |    1.8423
 2016-09-21 22:15:00+0000 |   1.85469
 2016-09-21 22:45:00+0000 |   1.80754
 2016-09-21 23:15:00+0000 |   1.83061
 2016-09-21 23:45:00+0000 |   1.84756
 2016-09-22 00:15:00+0000 |   1.84995
 2016-09-22 00:45:00+0000 |   1.80473
 2016-09-22 01:15:00+0000 |   1.82178
 2016-09-22 01:45:00+0000 |    1.8334
 2016-09-22 02:15:00+0000 |   1.84177
 2016-09-22 02:45:00+0000 |   1.84643
 2016-09-22 03:15:00+0000 |   1.80018
 2016-09-22 03:45:00+0000 |   1.82098
 2016-09-22 04:15:00+0000 |    1.8371
 2016-09-22 04:45:00+0000 |   1.84271
 2016-09-22 05:15:00+0000 |   1.79581
 2016-09-22 05:45:00+0000 |   1.81685
 2016-09-22 06:15:00+0000 |   1.83278
 2016-09-22 06:45:00+0000 |    1.8359
 2016-09-22 07:15:00+0000 |   1.79827
 2016-09-22 07:45:00+0000 |   1.82682
 2016-09-22 08:15:00+0000 |   1.81225
 2016-09-22 08:45:00+0000 |   1.81569
 2016-09-22 09:15:00+0000 |   1.82983
 2016-09-22 09:45:00+0000 |   1.80182
 2016-09-22 10:15:00+0000 |    1.8321
 2016-09-22 10:45:00+0000 |   1.79837
 2016-09-22 11:15:00+0000 |   1.82597
 2016-09-22 11:45:00+0000 |   1.80909
 2016-09-22 12:15:00+0000 |   1.82308
 2016-09-22 12:45:00+0000 |   1.80614
 2016-09-22 13:15:00+0000 |   1.81961
 2016-09-22 13:45:00+0000 |   1.81432
 2016-09-22 14:15:00+0000 |   1.81437
 2016-09-22 14:45:00+0000 |   1.81221
 2016-09-22 15:15:00+0000 |   1.81805
 2016-09-22 15:45:00+0000 |   1.80657
 2016-09-22 16:15:00+0000 |   1.81943
 2016-09-22 16:45:00+0000 |   1.80207
 2016-09-22 17:15:00+0000 |   1.82342
 2016-09-22 17:45:00+0000 |   1.79124
 2016-09-22 18:15:00+0000 |   1.82084
 2016-09-22 18:45:00+0000 |   1.79379
 2016-09-22 19:15:00+0000 |   1.81826
 2016-09-22 19:45:00+0000 |   1.78591
 2016-09-22 20:15:00+0000 |   1.81715
 2016-09-22 20:45:00+0000 |   1.78492
 2016-09-22 21:15:00+0000 |    1.8151
 2016-09-22 21:45:00+0000 |   1.77851
 2016-09-22 22:15:00+0000 |   1.80707
 2016-09-22 22:45:00+0000 |   1.79011
 2016-09-22 23:15:00+0000 |    1.8042
 2016-09-22 23:45:00+0000 |    1.7906
 2016-09-23 00:15:00+0000 |   1.79697
 2016-09-23 00:45:00+0000 |   1.79688
 2016-09-23 01:15:00+0000 |   1.78607
 2016-09-23 01:45:00+0000 |   1.80762
 2016-09-23 02:15:00+0000 |   1.77339
 2016-09-23 02:45:00+0000 |   1.80959
 2016-09-23 03:15:00+0000 |   1.77244
 2016-09-23 03:45:00+0000 |   1.79731
 2016-09-23 04:15:00+0000 |   1.78915
 2016-09-23 04:45:00+0000 |   1.78549
 2016-09-23 05:15:00+0000 |   1.80643
 2016-09-23 05:45:00+0000 |   1.76489
 2016-09-23 06:15:00+0000 |   1.79907
 2016-09-23 06:45:00+0000 |   1.77769
 2016-09-23 07:15:00+0000 |   1.78522
 2016-09-23 07:45:00+0000 |    1.7964
 2016-09-23 08:15:00+0000 |   1.77104
 2016-09-23 08:45:00+0000 |    1.8022
 2016-09-23 09:15:00+0000 |   1.77008
 2016-09-23 09:45:00+0000 |   1.79868
 2016-09-23 10:15:00+0000 |   1.77528
 2016-09-23 10:45:00+0000 |   1.78992
 2016-09-23 11:15:00+0000 |   1.78295
 2016-09-23 11:45:00+0000 |   1.78035
 2016-09-23 12:15:00+0000 |   1.79613
 2016-09-23 12:45:00+0000 |   1.77358
 2016-09-23 13:15:00+0000 |   1.79813
 2016-09-23 13:45:00+0000 |   1.77377
 2016-09-23 14:15:00+0000 |   1.78799
 2016-09-23 14:45:00+0000 |   1.78458
 2016-09-23 15:15:00+0000 |   1.77572
 2016-09-23 15:45:00+0000 |   1.79606
 2016-09-23 16:15:00+0000 |   1.76702
 2016-09-23 16:45:00+0000 |   1.79116
 2016-09-23 17:15:00+0000 |   1.77087
 2016-09-23 17:45:00+0000 |   1.77974
 2016-09-23 18:15:00+0000 |    1.7808
 2016-09-23 18:45:00+0000 |   1.76649
 2016-09-23 19:15:00+0000 |   1.78588
 2016-09-23 19:45:00+0000 |   1.76021
 2016-09-23 20:15:00+0000 |   1.78572
 2016-09-23 20:45:00+0000 |   1.75697
 2016-09-23 21:15:00+0000 |   1.78295
 2016-09-23 21:45:00+0000 |   1.75867
 2016-09-23 22:15:00+0000 |   1.77338
 2016-09-23 22:45:00+0000 |   1.76784
 2016-09-23 23:15:00+0000 |   1.77363
 2016-09-23 23:45:00+0000 |   1.77064
 2016-09-24 00:15:00+0000 |   1.76119
 2016-09-24 00:45:00+0000 |   1.77992
 2016-09-24 01:15:00+0000 |   1.74816
 2016-09-24 01:45:00+0000 |   1.78511
 2016-09-24 02:15:00+0000 |   1.74586
 2016-09-24 02:45:00+0000 |   1.77485
 2016-09-24 03:15:00+0000 |   1.75849
 2016-09-24 03:45:00+0000 |   1.76009
 2016-09-24 04:15:00+0000 |    1.7809
 2016-09-24 04:45:00+0000 |   1.74072
 2016-09-24 05:15:00+0000 |    1.7733
 2016-09-24 05:45:00+0000 |   1.75366
 2016-09-24 06:15:00+0000 |   1.75557
 2016-09-24 06:45:00+0000 |   1.77773
 2016-09-24 07:15:00+0000 |   1.74069
 2016-09-24 07:45:00+0000 |   1.77812
 2016-09-24 08:15:00+0000 |    1.7406
 2016-09-24 08:45:00+0000 |   1.76782
 2016-09-24 09:15:00+0000 |   1.75131
 2016-09-24 09:45:00+0000 |   1.76826
 2016-09-24 10:15:00+0000 |   1.74893
 2016-09-24 10:45:00+0000 |   1.77427
 2016-09-24 11:15:00+0000 |   1.74838
 2016-09-24 11:45:00+0000 |   1.77243
 2016-09-24 12:15:00+0000 |   1.75321
 2016-09-24 12:45:00+0000 |   1.76326
 2016-09-24 13:15:00+0000 |   1.76854
 2016-09-24 13:45:00+0000 |   1.75013
 2016-09-24 14:15:00+0000 |   1.77481
 2016-09-24 14:45:00+0000 |   1.74868
 2016-09-24 15:15:00+0000 |   1.76522
 2016-09-24 15:45:00+0000 |   1.76006
 2016-09-24 16:15:00+0000 |   1.75205
 2016-09-24 16:45:00+0000 |   1.77292
 2016-09-24 17:15:00+0000 |   1.74295
 2016-09-24 17:45:00+0000 |   1.76697
 2016-09-24 18:15:00+0000 |   1.74922
 2016-09-24 18:45:00+0000 |   1.75513
 2016-09-24 19:15:00+0000 |   1.74984
 2016-09-24 19:45:00+0000 |     1.753
 2016-09-24 20:15:00+0000 |   1.74992
 2016-09-24 20:45:00+0000 |   1.75191
 2016-09-24 21:15:00+0000 |    1.7512
 2016-09-24 21:45:00+0000 |    1.7496
 2016-09-24 22:15:00+0000 |   1.75792
 2016-09-24 22:45:00+0000 |   1.74588
 2016-09-24 23:15:00+0000 |   1.75424
 2016-09-24 23:45:00+0000 |   1.74667
 2016-09-25 00:15:00+0000 |    1.7487
 2016-09-25 00:45:00+0000 |   1.75247
 2016-09-25 01:15:00+0000 |   1.74284
 2016-09-25 01:45:00+0000 |   1.75484
 2016-09-25 02:15:00+0000 |   1.73646
 2016-09-25 02:45:00+0000 |   1.75937
 2016-09-25 03:15:00+0000 |   1.73307
 2016-09-25 03:45:00+0000 |   1.76054
 2016-09-25 04:15:00+0000 |   1.72935
 2016-09-25 04:45:00+0000 |   1.76292
 2016-09-25 05:15:00+0000 |    1.7252
 2016-09-25 05:45:00+0000 |   1.75968
 2016-09-25 06:15:00+0000 |   1.72624
 2016-09-25 06:45:00+0000 |   1.75059
 2016-09-25 07:15:00+0000 |    1.7373
 2016-09-25 07:45:00+0000 |   1.74751
 2016-09-25 08:15:00+0000 |   1.73959
 2016-09-25 08:45:00+0000 |   1.74727
 2016-09-25 09:15:00+0000 |   1.73802
 2016-09-25 09:45:00+0000 |   1.75514
 2016-09-25 10:15:00+0000 |   1.73252
 2016-09-25 10:45:00+0000 |   1.75753
 2016-09-25 11:15:00+0000 |   1.72983
 2016-09-25 11:45:00+0000 |   1.75227
 2016-09-25 12:15:00+0000 |   1.73892
 2016-09-25 12:45:00+0000 |   1.74306
 2016-09-25 13:15:00+0000 |   1.75478
 2016-09-25 13:45:00+0000 |   1.73247
 2016-09-25 14:15:00+0000 |   1.75697
 2016-09-25 14:45:00+0000 |   1.73212
 2016-09-25 15:15:00+0000 |    1.7469
 2016-09-25 15:45:00+0000 |   1.74628
 2016-09-25 16:15:00+0000 |   1.73262
 2016-09-25 16:45:00+0000 |   1.75416
 2016-09-25 17:15:00+0000 |   1.72623
 2016-09-25 17:45:00+0000 |   1.74397
 2016-09-25 18:15:00+0000 |   1.73041
 2016-09-25 18:45:00+0000 |   1.73431
 2016-09-25 19:15:00+0000 |   1.74247
 2016-09-25 19:45:00+0000 |   1.72171
 2016-09-25 20:15:00+0000 |    1.7457
 2016-09-25 20:45:00+0000 |   1.71984
 2016-09-25 21:15:00+0000 |   1.74716
 2016-09-25 21:45:00+0000 |   1.71467
 2016-09-25 22:15:00+0000 |   1.74622
 2016-09-25 22:45:00+0000 |   1.71321
 2016-09-25 23:15:00+0000 |   1.74555
 2016-09-25 23:45:00+0000 |   1.71053
 2016-09-26 00:15:00+0000 |   1.74172
 2016-09-26 00:45:00+0000 |   1.71588
 2016-09-26 01:15:00+0000 |   1.72854
 2016-09-26 01:45:00+0000 |   1.73125
 2016-09-26 02:15:00+0000 |   1.71762
 2016-09-26 02:45:00+0000 |   1.74156
 2016-09-26 03:15:00+0000 |   1.70491
 2016-09-26 03:45:00+0000 |   1.74034
 2016-09-26 04:15:00+0000 |   1.71069
 2016-09-26 04:45:00+0000 |   1.73198
 2016-09-26 05:15:00+0000 |   1.71937
 2016-09-26 05:45:00+0000 |   1.71974
 2016-09-26 06:15:00+0000 |   1.73584
 2016-09-26 06:45:00+0000 |   1.70328
 2016-09-26 07:15:00+0000 |   1.73866
 2016-09-26 07:45:00+0000 |   1.70202
 2016-09-26 08:15:00+0000 |   1.73611
 2016-09-26 08:45:00+0000 |   1.70092
 2016-09-26 09:15:00+0000 |   1.73238
 2016-09-26 09:45:00+0000 |   1.70182
 2016-09-26 10:15:00+0000 |   1.73116
 2016-09-26 10:45:00+0000 |   1.70646
 2016-09-26 11:15:00+0000 |    1.7345
 2016-09-26 11:45:00+0000 |   1.70885
 2016-09-26 12:15:00+0000 |   1.72886
 2016-09-26 12:45:00+0000 |   1.72012
 2016-09-26 13:15:00+0000 |   1.72681
 2016-09-26 13:45:00+0000 |   1.72905
 2016-09-26 14:15:00+0000 |   1.71943
 2016-09-26 14:45:00+0000 |   1.73565
 2016-09-26 15:15:00+0000 |    1.7121
 2016-09-26 15:45:00+0000 |   1.73324
 2016-09-26 16:15:00+0000 |   1.71624
 2016-09-26 16:45:00+0000 |   1.71886
 2016-09-26 17:15:00+0000 |   1.72337
 2016-09-26 17:45:00+0000 |   1.70961
 2016-09-26 18:15:00+0000 |   1.73085
 2016-09-26 18:45:00+0000 |   1.70421
 2016-09-26 19:15:00+0000 |   1.72917
 2016-09-26 19:45:00+0000 |    1.7044
 2016-09-26 20:15:00+0000 |   1.72428
 2016-09-26 20:45:00+0000 |    1.7069
 2016-09-26 21:15:00+0000 |   1.71734
 2016-09-26 21:45:00+0000 |   1.70623
 2016-09-26 22:15:00+0000 |   1.72126
 2016-09-26 22:45:00+0000 |   1.70005
 2016-09-26 23:15:00+0000 |   1.72728
 2016-09-26 23:45:00+0000 |   1.69104
 2016-09-27 00:15:00+0000 |   1.72448
 2016-09-27 00:45:00+0000 |   1.69094
 2016-09-27 01:15:00+0000 |   1.72153
 2016-09-27 01:45:00+0000 |   1.69217
 2016-09-27 02:15:00+0000 |   1.71782
 2016-09-27 02:45:00+0000 |   1.69526
 2016-09-27 03:15:00+0000 |    1.7125
 2016-09-27 03:45:00+0000 |   1.70186
 2016-09-27 04:15:00+0000 |   1.70521
 2016-09-27 04:45:00+0000 |     1.706
 2016-09-27 05:15:00+0000 |   1.69751
 2016-09-27 05:45:00+0000 |   1.71112
 2016-09-27 06:15:00+0000 |   1.68774
 2016-09-27 06:45:00+0000 |   1.71623
 2016-09-27 07:15:00+0000 |   1.68197
 2016-09-27 07:45:00+0000 |   1.71495
 2016-09-27 08:15:00+0000 |   1.68462
 2016-09-27 08:45:00+0000 |   1.71321
 2016-09-27 09:15:00+0000 |   1.69032
 2016-09-27 09:45:00+0000 |   1.71634
 2016-09-27 10:15:00+0000 |   1.69123
 2016-09-27 10:45:00+0000 |   1.71347
 2016-09-27 11:15:00+0000 |   1.69059
 2016-09-27 11:45:00+0000 |   1.71391
 2016-09-27 12:15:00+0000 |   1.69333
 2016-09-27 12:45:00+0000 |    1.7037
 2016-09-27 13:15:00+0000 |   1.69508
 2016-09-27 13:45:00+0000 |   1.69675
 2016-09-27 14:15:00+0000 |   1.70111
 2016-09-27 14:45:00+0000 |   1.69078
 2016-09-27 15:15:00+0000 |   1.70838
 2016-09-27 15:45:00+0000 |   1.68459
 2016-09-27 16:15:00+0000 |   1.70837
 2016-09-27 16:45:00+0000 |   1.68295
 2016-09-27 17:15:00+0000 |   1.70796
 2016-09-27 17:45:00+0000 |   1.67881
 2016-09-27 18:15:00+0000 |   1.70679
 2016-09-27 18:45:00+0000 |   1.67694
 2016-09-27 19:15:00+0000 |   1.70586
 2016-09-27 19:45:00+0000 |   1.67489
 2016-09-27 20:15:00+0000 |   1.69642
 2016-09-27 20:45:00+0000 |   1.68403
 2016-09-27 21:15:00+0000 |   1.68895
 2016-09-27 21:45:00+0000 |   1.68925
 2016-09-27 22:15:00+0000 |    1.6758
 2016-09-27 22:45:00+0000 |   1.69889
 2016-09-27 23:15:00+0000 |   1.66646
 2016-09-27 23:45:00+0000 |   1.68995
 2016-09-28 00:15:00+0000 |   1.69105
 2016-09-28 00:45:00+0000 |   1.66539
 2016-09-28 01:15:00+0000 |   1.68684
 2016-09-28 01:45:00+0000 |   1.69076
 2016-09-28 02:15:00+0000 |   1.66369
 2016-09-28 02:45:00+0000 |   1.68824
 2016-09-28 03:15:00+0000 |   1.67931
 2016-09-28 03:45:00+0000 |   1.66699
 2016-09-28 04:15:00+0000 |   1.68984
 2016-09-28 04:45:00+0000 |   1.67286
 2016-09-28 05:15:00+0000 |    1.6707
 2016-09-28 05:45:00+0000 |   1.69124
 2016-09-28 06:15:00+0000 |   1.66568
 2016-09-28 06:45:00+0000 |   1.67313
 2016-09-28 07:15:00+0000 |   1.69159
 2016-09-28 07:45:00+0000 |   1.65362
 2016-09-28 08:15:00+0000 |     1.677
 2016-09-28 08:45:00+0000 |   1.68763
 2016-09-28 09:15:00+0000 |   1.65491
 2016-09-28 09:45:00+0000 |   1.67942
 2016-09-28 10:15:00+0000 |    1.6741
 2016-09-28 10:45:00+0000 |   1.67004
 2016-09-28 11:15:00+0000 |   1.68436
 2016-09-28 11:45:00+0000 |   1.66619
 2016-09-28 12:15:00+0000 |   1.68534
 2016-09-28 12:45:00+0000 |   1.67209
 2016-09-28 13:15:00+0000 |   1.68249
 2016-09-28 13:45:00+0000 |   1.68227
 2016-09-28 14:15:00+0000 |   1.67432
 2016-09-28 14:45:00+0000 |   1.68813
 2016-09-28 15:15:00+0000 |    1.6699
 2016-09-28 15:45:00+0000 |   1.69007
 2016-09-28 16:15:00+0000 |    1.6654
 2016-09-28 16:45:00+0000 |   1.68926
 2016-09-28 17:15:00+0000 |   1.66137
 2016-09-28 17:45:00+0000 |   1.68529
 2016-09-28 18:15:00+0000 |   1.66146
 2016-09-28 18:45:00+0000 |   1.68482
 2016-09-28 19:15:00+0000 |   1.65917
 2016-09-28 19:45:00+0000 |    1.6864
 2016-09-28 20:15:00+0000 |   1.65569
 2016-09-28 20:45:00+0000 |   1.67861
 2016-09-28 21:15:00+0000 |   1.65966
 2016-09-28 21:45:00+0000 |   1.66727
 2016-09-28 22:15:00+0000 |   1.68299
 2016-09-28 22:45:00+0000 |   1.64741
 2016-09-28 23:15:00+0000 |   1.67024
 2016-09-28 23:45:00+0000 |    1.6705
 2016-09-29 00:15:00+0000 |   1.65144
 2016-09-29 00:45:00+0000 |   1.67311
 2016-09-29 01:15:00+0000 |   1.66296
 2016-09-29 01:45:00+0000 |   1.65022
 2016-09-29 02:15:00+0000 |   1.67279
 2016-09-29 02:45:00+0000 |   1.65044
 2016-09-29 03:15:00+0000 |   1.66277
 2016-09-29 03:45:00+0000 |   1.66646
 2016-09-29 04:15:00+0000 |   1.64978
 2016-09-29 04:45:00+0000 |   1.67511
 2016-09-29 05:15:00+0000 |   1.64072
 2016-09-29 05:45:00+0000 |   1.66447
 2016-09-29 06:15:00+0000 |   1.65717
 2016-09-29 06:45:00+0000 |   1.64986
 2016-09-29 07:15:00+0000 |   1.67363
 2016-09-29 07:45:00+0000 |   1.64066
 2016-09-29 08:15:00+0000 |   1.66441
 2016-09-29 08:45:00+0000 |    1.6661
 2016-09-29 09:15:00+0000 |   1.65591
 2016-09-29 09:45:00+0000 |    1.6705
 2016-09-29 10:15:00+0000 |   1.65495
 2016-09-29 10:45:00+0000 |   1.66291
 2016-09-29 11:15:00+0000 |   1.66732
 2016-09-29 11:45:00+0000 |   1.65933
 2016-09-29 12:15:00+0000 |   1.67714
 2016-09-29 12:45:00+0000 |   1.65468
 2016-09-29 13:15:00+0000 |   1.67715
 2016-09-29 13:45:00+0000 |   1.65834
 2016-09-29 14:15:00+0000 |   1.67081
 2016-09-29 14:45:00+0000 |   1.66133
 2016-09-29 15:15:00+0000 |    1.6703
 2016-09-29 15:45:00+0000 |   1.66424
 2016-09-29 16:15:00+0000 |   1.66479
 2016-09-29 16:45:00+0000 |     1.662
 2016-09-29 17:15:00+0000 |    1.6713
 2016-09-29 17:45:00+0000 |   1.65684
 2016-09-29 18:15:00+0000 |   1.66411
 2016-09-29 18:45:00+0000 |   1.66567
 2016-09-29 19:15:00+0000 |   1.64999
 2016-09-29 19:45:00+0000 |   1.66976
 2016-09-29 20:15:00+0000 |    1.6452
